,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
350,351,6,"Oct 7, 2006",Sat,Ohio State,35,,Bowling Green State,7,
351,352,6,"Oct 7, 2006",Sat,Penn State,28,@,Minnesota,27,
352,353,6,"Oct 7, 2006",Sat,Pittsburgh,21,@,Syracuse,11,
353,354,6,"Oct 7, 2006",Sat,South Carolina,24,@,Kentucky,17,
354,355,6,"Oct 7, 2006",Sat,South Florida,38,,Connecticut,16,
355,356,6,"Oct 7, 2006",Sat,Southern California,26,,Washington,20,
356,357,6,"Oct 7, 2006",Sat,Tennessee,51,@,Georgia,33,
357,358,6,"Oct 7, 2006",Sat,Texas,28,,Oklahoma,10,"Dallas, TX"
358,359,6,"Oct 7, 2006",Sat,Texas A&M;,21,@,Kansas,18,
359,360,6,"Oct 7, 2006",Sat,Texas-El Paso,24,,Southern Methodist,21,
360,361,6,"Oct 7, 2006",Sat,Tulane,38,,Rice,24,
361,362,6,"Oct 7, 2006",Sat,UCLA,27,,Arizona,7,
362,363,6,"Oct 7, 2006",Sat,Utah State,13,,Fresno State,12,
363,364,6,"Oct 7, 2006",Sat,Washington State,13,@,Oregon State,6,
364,365,6,"Oct 7, 2006",Sat,West Virginia,42,@,Mississippi State,14,
365,366,6,"Oct 7, 2006",Sat,Wisconsin,41,,Northwestern,9,
366,367,6,"Oct 7, 2006",Sat,Wyoming,14,@,New Mexico,10,
367,368,6,"Oct 8, 2006",Sun,Northern Illinois,28,@,Miami (OH),25,
368,369,7,"Oct 12, 2006",Thu,Air Force,24,,Colorado State,21,
369,370,7,"Oct 12, 2006",Thu,Boston College,22,,Virginia Tech,3,
370,371,7,"Oct 12, 2006",Thu,Clemson,63,,Temple,9,"Charlotte, NC"
371,372,7,"Oct 12, 2006",Thu,Florida Atlantic,32,,Southern Utah,7,
372,373,7,"Oct 13, 2006",Fri,Pittsburgh,52,@,Central Florida,7,
373,374,7,"Oct 14, 2006",Sat,Alabama,26,,Mississippi,23,
374,375,7,"Oct 14, 2006",Sat,Arizona,20,@,Stanford,7,
375,376,7,"Oct 14, 2006",Sat,Arkansas,63,,Southeast Missouri State,7,
376,377,7,"Oct 14, 2006",Sat,Arkansas State,26,@,Memphis,23,
377,378,7,"Oct 14, 2006",Sat,Auburn,27,,Florida,17,
378,379,7,"Oct 14, 2006",Sat,Bowling Green State,24,,Eastern Michigan,21,
379,380,7,"Oct 14, 2006",Sat,California,21,@,Washington State,3,
380,381,7,"Oct 14, 2006",Sat,Central Michigan,18,,Ball State,7,
381,382,7,"Oct 14, 2006",Sat,Colorado,30,,Texas Tech,6,
382,383,7,"Oct 14, 2006",Sat,Connecticut,21,,Army,7,
383,384,7,"Oct 14, 2006",Sat,Florida State,51,@,Duke,24,
384,385,7,"Oct 14, 2006",Sat,Hawaii,68,@,Fresno State,37,
385,386,7,"Oct 14, 2006",Sat,Idaho,24,@,Louisiana Tech,14,
386,387,7,"Oct 14, 2006",Sat,Indiana,31,,Iowa,28,
387,388,7,"Oct 14, 2006",Sat,Kent State,40,,Toledo,14,
388,389,7,"Oct 14, 2006",Sat,Louisiana State,49,,Kentucky,0,
389,390,7,"Oct 14, 2006",Sat,Louisville,23,,Cincinnati,17,
390,391,7,"Oct 14, 2006",Sat,Maryland,28,@,Virginia,26,
391,392,7,"Oct 14, 2006",Sat,Miami (FL),35,,Florida International,0,
392,393,7,"Oct 14, 2006",Sat,Michigan,17,@,Penn State,10,
393,394,7,"Oct 14, 2006",Sat,Mississippi State,35,,Jacksonville State,3,
394,395,7,"Oct 14, 2006",Sat,Nebraska,21,@,Kansas State,3,
395,396,7,"Oct 14, 2006",Sat,New Mexico,39,@,Nevada-Las Vegas,36,
396,397,7,"Oct 14, 2006",Sat,Ohio,20,@,Illinois,17,
397,398,7,"Oct 14, 2006",Sat,Ohio State,38,@,Michigan State,7,
398,399,7,"Oct 14, 2006",Sat,Oklahoma,34,,Iowa State,9,
399,400,7,"Oct 14, 2006",Sat,Oklahoma State,42,@,Kansas,32,
400,401,7,"Oct 14, 2006",Sat,Oregon,30,,UCLA,20,
401,402,7,"Oct 14, 2006",Sat,Oregon State,27,@,Washington,17,
402,403,7,"Oct 14, 2006",Sat,Purdue,31,@,Northwestern,10,
403,404,7,"Oct 14, 2006",Sat,Rice,34,,Alabama-Birmingham,33,
404,405,7,"Oct 14, 2006",Sat,Rutgers,34,@,Navy,0,
405,406,7,"Oct 14, 2006",Sat,San Jose State,21,,Utah State,14,
406,407,7,"Oct 14, 2006",Sat,South Florida,37,@,North Carolina,20,
407,408,7,"Oct 14, 2006",Sat,Southern California,28,,Arizona State,21,
408,409,7,"Oct 14, 2006",Sat,Southern Methodist,31,,Marshall,21,
409,410,7,"Oct 14, 2006",Sat,Southern Mississippi,31,,Houston,27,
410,411,7,"Oct 14, 2006",Sat,Texas,63,,Baylor,31,
411,412,7,"Oct 14, 2006",Sat,Texas A&M;,25,,Missouri,19,
412,413,7,"Oct 14, 2006",Sat,Texas-El Paso,34,,Tulane,20,
413,414,7,"Oct 14, 2006",Sat,Troy,24,,Louisiana-Monroe,19,
414,415,7,"Oct 14, 2006",Sat,Tulsa,31,@,East Carolina,10,
415,416,7,"Oct 14, 2006",Sat,Vanderbilt,24,@,Georgia,22,
416,417,7,"Oct 14, 2006",Sat,Wake Forest,25,@,North Carolina State,23,
417,418,7,"Oct 14, 2006",Sat,West Virginia,41,,Syracuse,17,
418,419,7,"Oct 14, 2006",Sat,Western Michigan,16,,Northern Illinois,14,
419,420,7,"Oct 14, 2006",Sat,Wisconsin,48,,Minnesota,12,
420,421,7,"Oct 14, 2006",Sat,Wyoming,31,,Utah,15,
421,422,7,"Oct 15, 2006",Sun,Boise State,40,@,New Mexico State,28,
422,423,7,"Oct 15, 2006",Sun,Miami (OH),38,@,Buffalo,31,
423,424,8,"Oct 18, 2006",Wed,Louisiana-Lafayette,6,@,Florida Atlantic,0,
424,425,8,"Oct 19, 2006",Thu,Central Michigan,31,,Bowling Green State,14,
425,426,8,"Oct 19, 2006",Thu,New Mexico,34,,Utah,31,
426,427,8,"Oct 19, 2006",Thu,Virginia,23,,North Carolina,0,
427,428,8,"Oct 20, 2006",Fri,West Virginia,37,@,Connecticut,11,
428,429,8,"Oct 21, 2006",Sat,Akron,24,,Miami (OH),13,
429,430,8,"Oct 21, 2006",Sat,Arizona State,38,,Stanford,3,
430,431,8,"Oct 21, 2006",Sat,Arkansas,38,,Mississippi,3,
431,432,8,"Oct 21, 2006",Sat,Arkansas State,29,,North Texas,10,
432,433,8,"Oct 21, 2006",Sat,Auburn,38,,Tulane,13,
433,434,8,"Oct 21, 2006",Sat,Baylor,36,,Kansas,35,
434,435,8,"Oct 21, 2006",Sat,Boise State,42,@,Idaho,26,
435,436,8,"Oct 21, 2006",Sat,Boston College,24,@,Florida State,19,
436,437,8,"Oct 21, 2006",Sat,Brigham Young,52,,Nevada-Las Vegas,7,
437,438,8,"Oct 21, 2006",Sat,California,31,,Washington,24,
438,439,8,"Oct 21, 2006",Sat,Clemson,31,,Georgia Tech,7,
439,440,8,"Oct 21, 2006",Sat,East Carolina,38,,Southern Methodist,21,
440,441,8,"Oct 21, 2006",Sat,Eastern Michigan,17,,Toledo,13,
441,442,8,"Oct 21, 2006",Sat,Georgia,27,,Mississippi State,24,
442,443,8,"Oct 21, 2006",Sat,Hawaii,49,@,New Mexico State,30,
443,444,8,"Oct 21, 2006",Sat,Houston,34,,Texas-El Paso,17,
444,445,8,"Oct 21, 2006",Sat,Louisiana State,38,,Fresno State,6,
445,446,8,"Oct 21, 2006",Sat,Louisiana Tech,48,,Utah State,35,
446,447,8,"Oct 21, 2006",Sat,Louisville,28,@,Syracuse,13,
447,448,8,"Oct 21, 2006",Sat,Marshall,31,@,Alabama-Birmingham,24,
448,449,8,"Oct 21, 2006",Sat,Maryland,26,,North Carolina State,20,
449,450,8,"Oct 21, 2006",Sat,Miami (FL),20,@,Duke,15,
450,451,8,"Oct 21, 2006",Sat,Michigan,20,,Iowa,6,
451,452,8,"Oct 21, 2006",Sat,Michigan State,41,@,Northwestern,38,
452,453,8,"Oct 21, 2006",Sat,Middle Tennessee State,35,@,Louisiana-Monroe,21,
453,454,8,"Oct 21, 2006",Sat,Minnesota,10,,North Dakota State,9,
454,455,8,"Oct 21, 2006",Sat,Missouri,41,,Kansas State,21,
455,456,8,"Oct 21, 2006",Sat,Nevada,23,,San Jose State,7,
456,457,8,"Oct 21, 2006",Sat,Northern Illinois,43,,Temple,21,
457,458,8,"Oct 21, 2006",Sat,Notre Dame,20,,UCLA,17,
458,459,8,"Oct 21, 2006",Sat,Ohio,42,,Buffalo,7,
459,460,8,"Oct 21, 2006",Sat,Ohio State,44,,Indiana,3,
460,461,8,"Oct 21, 2006",Sat,Oklahoma,24,,Colorado,3,
461,462,8,"Oct 21, 2006",Sat,Oregon State,17,@,Arizona,10,
462,463,8,"Oct 21, 2006",Sat,Penn State,26,,Illinois,12,
463,464,8,"Oct 21, 2006",Sat,Rice,40,@,Central Florida,29,
464,465,8,"Oct 21, 2006",Sat,Rutgers,20,@,Pittsburgh,10,
465,466,8,"Oct 21, 2006",Sat,San Diego State,19,,Air Force,12,
466,467,8,"Oct 21, 2006",Sat,South Carolina,31,@,Vanderbilt,13,
467,468,8,"Oct 21, 2006",Sat,Tennessee,16,,Alabama,13,
468,469,8,"Oct 21, 2006",Sat,Texas,22,@,Nebraska,20,
469,470,8,"Oct 21, 2006",Sat,Texas A&M;,34,@,Oklahoma State,33,
470,471,8,"Oct 21, 2006",Sat,Texas Christian,31,@,Army,17,
471,472,8,"Oct 21, 2006",Sat,Texas Tech,42,@,Iowa State,26,
472,473,8,"Oct 21, 2006",Sat,Tulsa,35,@,Memphis,14,
473,474,8,"Oct 21, 2006",Sat,Virginia Tech,36,,Southern Mississippi,6,
474,475,8,"Oct 21, 2006",Sat,Washington State,34,,Oregon,23,
475,476,8,"Oct 21, 2006",Sat,Western Michigan,41,@,Ball State,27,
476,477,8,"Oct 21, 2006",Sat,Wisconsin,24,@,Purdue,3,
477,478,8,"Oct 21, 2006",Sat,Wyoming,24,,Colorado State,0,
478,479,8,"Oct 22, 2006",Sun,Cincinnati,23,,South Florida,6,
479,480,9,"Oct 26, 2006",Thu,Virginia Tech,24,,Clemson,7,
480,481,9,"Oct 27, 2006",Fri,Tulsa,30,,Texas-El Paso,20,
481,482,9,"Oct 28, 2006",Sat,Alabama,38,,Florida International,3,
482,483,9,"Oct 28, 2006",Sat,Arizona State,26,@,Washington,23,
483,484,9,"Oct 28, 2006",Sat,Arkansas,44,,Louisiana-Monroe,10,"Little Rock, AR"
484,485,9,"Oct 28, 2006",Sat,Auburn,23,@,Mississippi,17,
485,486,9,"Oct 28, 2006",Sat,Ball State,20,@,Miami (OH),17,
486,487,9,"Oct 28, 2006",Sat,Boston College,41,,Buffalo,0,
487,488,9,"Oct 28, 2006",Sat,Brigham Young,33,@,Air Force,14,
488,489,9,"Oct 28, 2006",Sat,Cal Poly,16,@,San Diego State,14,
489,490,9,"Oct 28, 2006",Sat,Cincinnati,17,,Syracuse,3,
490,491,9,"Oct 28, 2006",Sat,East Carolina,20,@,Southern Mississippi,17,
491,492,9,"Oct 28, 2006",Sat,Florida,21,,Georgia,14,"Jacksonville, FL"
492,493,9,"Oct 28, 2006",Sat,Florida Atlantic,29,,Arkansas State,0,
493,494,9,"Oct 28, 2006",Sat,Georgia Tech,30,,Miami (FL),23,
494,495,9,"Oct 28, 2006",Sat,Hawaii,68,,Idaho,10,
495,496,9,"Oct 28, 2006",Sat,Houston,51,,Central Florida,31,
496,497,9,"Oct 28, 2006",Sat,Indiana,46,,Michigan State,21,
497,498,9,"Oct 28, 2006",Sat,Iowa,24,,Northern Illinois,14,
498,499,9,"Oct 28, 2006",Sat,Kansas,20,,Colorado,15,
499,500,9,"Oct 28, 2006",Sat,Kansas State,31,,Iowa State,10,
500,501,9,"Oct 28, 2006",Sat,Kentucky,34,@,Mississippi State,31,
501,502,9,"Oct 28, 2006",Sat,Marshall,41,,Memphis,27,
502,503,9,"Oct 28, 2006",Sat,Maryland,27,,Florida State,24,
503,504,9,"Oct 28, 2006",Sat,Michigan,17,,Northwestern,3,
504,505,9,"Oct 28, 2006",Sat,Middle Tennessee State,34,@,Louisiana-Lafayette,20,
505,506,9,"Oct 28, 2006",Sat,Nevada,48,,New Mexico State,21,
506,507,9,"Oct 28, 2006",Sat,New Mexico,20,@,Colorado State,19,
507,508,9,"Oct 28, 2006",Sat,Notre Dame,38,@,Navy,14,"Baltimore, MD"
508,509,9,"Oct 28, 2006",Sat,Ohio,17,@,Kent State,7,
509,510,9,"Oct 28, 2006",Sat,Ohio State,44,,Minnesota,0,
510,511,9,"Oct 28, 2006",Sat,Oklahoma,26,@,Missouri,10,
511,512,9,"Oct 28, 2006",Sat,Oklahoma State,41,,Nebraska,29,
512,513,9,"Oct 28, 2006",Sat,Oregon,55,,Portland State,12,
513,514,9,"Oct 28, 2006",Sat,Oregon State,33,,Southern California,31,
514,515,9,"Oct 28, 2006",Sat,Penn State,12,@,Purdue,0,
515,516,9,"Oct 28, 2006",Sat,San Jose State,44,,Louisiana Tech,10,
516,517,9,"Oct 28, 2006",Sat,Temple,28,,Bowling Green State,14,
517,518,9,"Oct 28, 2006",Sat,Tennessee,31,@,South Carolina,24,
518,519,9,"Oct 28, 2006",Sat,Texas,35,@,Texas Tech,31,
519,520,9,"Oct 28, 2006",Sat,Texas A&M;,31,@,Baylor,21,
520,521,9,"Oct 28, 2006",Sat,Texas Christian,26,,Wyoming,3,
521,522,9,"Oct 28, 2006",Sat,Toledo,35,,Akron,20,
522,523,9,"Oct 28, 2006",Sat,Troy,14,,North Texas,6,
523,524,9,"Oct 28, 2006",Sat,Tulane,42,,Army,28,
524,525,9,"Oct 28, 2006",Sat,Utah,45,,Nevada-Las Vegas,23,
525,526,9,"Oct 28, 2006",Sat,Vanderbilt,45,@,Duke,28,
526,527,9,"Oct 28, 2006",Sat,Virginia,14,,North Carolina State,7,
527,528,9,"Oct 28, 2006",Sat,Wake Forest,24,@,North Carolina,17,
528,529,9,"Oct 28, 2006",Sat,Washington State,37,@,UCLA,15,
529,530,9,"Oct 28, 2006",Sat,Western Michigan,18,,Eastern Michigan,15,
530,531,9,"Oct 28, 2006",Sat,Wisconsin,30,,Illinois,24,
531,532,9,"Oct 29, 2006",Sun,Rutgers,24,,Connecticut,13,
532,533,10,"Oct 31, 2006",Tue,Southern Methodist,22,,Alabama-Birmingham,9,
533,534,10,"Nov 1, 2006",Wed,Boise State,45,,Fresno State,21,
534,535,10,"Nov 2, 2006",Thu,Louisville,44,,West Virginia,34,
535,536,10,"Nov 3, 2006",Fri,Air Force,43,@,Army,7,
536,537,10,"Nov 4, 2006",Sat,Akron,35,,Bowling Green State,28,
537,538,10,"Nov 4, 2006",Sat,Arizona,27,@,Washington State,17,
538,539,10,"Nov 4, 2006",Sat,Arkansas,26,@,South Carolina,20,
539,540,10,"Nov 4, 2006",Sat,Auburn,27,,Arkansas State,0,
540,541,10,"Nov 4, 2006",Sat,Brigham Young,24,@,Colorado State,3,
541,542,10,"Nov 4, 2006",Sat,Buffalo,41,,Kent State,14,
542,543,10,"Nov 4, 2006",Sat,California,38,,UCLA,24,
543,544,10,"Nov 4, 2006",Sat,Central Michigan,42,@,Temple,26,
544,545,10,"Nov 4, 2006",Sat,East Carolina,23,@,Central Florida,10,
545,546,10,"Nov 4, 2006",Sat,Florida,25,@,Vanderbilt,19,
546,547,10,"Nov 4, 2006",Sat,Florida State,33,,Virginia,0,
547,548,10,"Nov 4, 2006",Sat,Georgia Tech,31,@,North Carolina State,23,
548,549,10,"Nov 4, 2006",Sat,Hawaii,63,@,Utah State,10,
549,550,10,"Nov 4, 2006",Sat,Houston,27,,Tulsa,10,
550,551,10,"Nov 4, 2006",Sat,Kansas,41,@,Iowa State,10,
551,552,10,"Nov 4, 2006",Sat,Kansas State,34,@,Colorado,21,
552,553,10,"Nov 4, 2006",Sat,Kentucky,24,,Georgia,20,
553,554,10,"Nov 4, 2006",Sat,Louisiana State,28,@,Tennessee,24,
554,555,10,"Nov 4, 2006",Sat,Louisiana Tech,34,@,North Texas,31,
555,556,10,"Nov 4, 2006",Sat,Marshall,42,,Tulane,21,
556,557,10,"Nov 4, 2006",Sat,Maryland,13,@,Clemson,12,
557,558,10,"Nov 4, 2006",Sat,Michigan,34,,Ball State,26,
558,559,10,"Nov 4, 2006",Sat,Middle Tennessee State,35,,Florida Atlantic,14,
559,560,10,"Nov 4, 2006",Sat,Minnesota,63,,Indiana,26,
560,561,10,"Nov 4, 2006",Sat,Mississippi,27,,Northwestern State,7,
561,562,10,"Nov 4, 2006",Sat,Mississippi State,24,@,Alabama,16,
562,563,10,"Nov 4, 2006",Sat,Navy,38,@,Duke,13,
563,564,10,"Nov 4, 2006",Sat,Nebraska,34,,Missouri,20,
564,565,10,"Nov 4, 2006",Sat,Nevada,45,@,Idaho,7,
565,566,10,"Nov 4, 2006",Sat,Northwestern,21,@,Iowa,7,
566,567,10,"Nov 4, 2006",Sat,Notre Dame,45,,North Carolina,26,
567,568,10,"Nov 4, 2006",Sat,Ohio,16,@,Eastern Michigan,10,
568,569,10,"Nov 4, 2006",Sat,Ohio State,17,@,Illinois,10,
569,570,10,"Nov 4, 2006",Sat,Oklahoma,17,@,Texas A&M;,16,
570,571,10,"Nov 4, 2006",Sat,Oregon,34,,Washington,14,
571,572,10,"Nov 4, 2006",Sat,Oregon State,44,,Arizona State,10,
572,573,10,"Nov 4, 2006",Sat,Purdue,17,@,Michigan State,15,
573,574,10,"Nov 4, 2006",Sat,Rice,37,@,Texas-El Paso,31,
574,575,10,"Nov 4, 2006",Sat,San Jose State,31,@,New Mexico State,21,
575,576,10,"Nov 4, 2006",Sat,South Florida,22,,Pittsburgh,12,
576,577,10,"Nov 4, 2006",Sat,Southern California,42,@,Stanford,0,
577,578,10,"Nov 4, 2006",Sat,Texas,36,,Oklahoma State,10,
578,579,10,"Nov 4, 2006",Sat,Texas Christian,25,@,Nevada-Las Vegas,10,
579,580,10,"Nov 4, 2006",Sat,Texas Tech,55,,Baylor,21,
580,581,10,"Nov 4, 2006",Sat,Troy,42,,Louisiana-Lafayette,28,
581,582,10,"Nov 4, 2006",Sat,Virginia Tech,17,@,Miami (FL),10,
582,583,10,"Nov 4, 2006",Sat,Wake Forest,21,,Boston College,14,
583,584,10,"Nov 4, 2006",Sat,Western Michigan,27,,Miami (OH),24,
584,585,10,"Nov 4, 2006",Sat,Wisconsin,13,,Penn State,3,
585,586,10,"Nov 4, 2006",Sat,Wyoming,27,,San Diego State,24,
586,587,10,"Nov 5, 2006",Sun,Southern Mississippi,42,@,Memphis,21,
587,588,11,"Nov 7, 2006",Tue,Toledo,17,@,Northern Illinois,13,
588,589,11,"Nov 9, 2006",Thu,Akron,31,,Buffalo,16,
589,590,11,"Nov 9, 2006",Thu,Brigham Young,55,,Wyoming,7,
590,591,11,"Nov 9, 2006",Thu,Rutgers,28,,Louisville,25,
591,592,11,"Nov 10, 2006",Fri,Central Michigan,31,,Western Michigan,7,
592,593,11,"Nov 10, 2006",Fri,Texas-El Paso,36,@,Alabama-Birmingham,17,
593,594,11,"Nov 11, 2006",Sat,Arizona,24,,California,20,
594,595,11,"Nov 11, 2006",Sat,Arizona State,47,,Washington State,14,
595,596,11,"Nov 11, 2006",Sat,Arkansas,31,,Tennessee,14,
596,597,11,"Nov 11, 2006",Sat,Boise State,23,@,San Jose State,20,
597,598,11,"Nov 11, 2006",Sat,Boston College,28,,Duke,7,
598,599,11,"Nov 11, 2006",Sat,Central Florida,26,@,Memphis,24,
599,600,11,"Nov 11, 2006",Sat,Clemson,20,,North Carolina State,14,
600,601,11,"Nov 11, 2006",Sat,Colorado,33,,Iowa State,16,
601,602,11,"Nov 11, 2006",Sat,Connecticut,46,,Pittsburgh,45,
602,603,11,"Nov 11, 2006",Sat,East Carolina,33,,Marshall,20,
603,604,11,"Nov 11, 2006",Sat,Florida,17,,South Carolina,16,
604,605,11,"Nov 11, 2006",Sat,Fresno State,23,,New Mexico State,18,
605,606,11,"Nov 11, 2006",Sat,Georgia,37,@,Auburn,15,
606,607,11,"Nov 11, 2006",Sat,Georgia Tech,7,@,North Carolina,0,
607,608,11,"Nov 11, 2006",Sat,Hawaii,61,,Louisiana Tech,17,
608,609,11,"Nov 11, 2006",Sat,Houston,37,@,Southern Methodist,27,
609,610,11,"Nov 11, 2006",Sat,Kansas State,45,,Texas,42,
610,611,11,"Nov 11, 2006",Sat,Kentucky,38,,Vanderbilt,26,
611,612,11,"Nov 11, 2006",Sat,Louisiana State,28,,Alabama,14,
612,613,11,"Nov 11, 2006",Sat,Louisiana-Monroe,35,@,Florida International,0,
613,614,11,"Nov 11, 2006",Sat,Maryland,14,,Miami (FL),13,
614,615,11,"Nov 11, 2006",Sat,Michigan,34,@,Indiana,3,
615,616,11,"Nov 11, 2006",Sat,Middle Tennessee State,38,@,Arkansas State,10,
616,617,11,"Nov 11, 2006",Sat,Minnesota,31,@,Michigan State,18,
617,618,11,"Nov 11, 2006",Sat,Navy,49,@,Eastern Michigan,21,
618,619,11,"Nov 11, 2006",Sat,Nebraska,28,@,Texas A&M;,27,
619,620,11,"Nov 11, 2006",Sat,Nevada,42,,Utah State,0,
620,621,11,"Nov 11, 2006",Sat,North Texas,16,@,Louisiana-Lafayette,7,
621,622,11,"Nov 11, 2006",Sat,Notre Dame,39,@,Air Force,17,
622,623,11,"Nov 11, 2006",Sat,Ohio State,54,@,Northwestern,10,
623,624,11,"Nov 11, 2006",Sat,Oklahoma,34,,Texas Tech,24,
624,625,11,"Nov 11, 2006",Sat,Oklahoma State,66,,Baylor,24,
625,626,11,"Nov 11, 2006",Sat,Penn State,47,,Temple,0,
626,627,11,"Nov 11, 2006",Sat,Purdue,42,@,Illinois,31,
627,628,11,"Nov 11, 2006",Sat,Rice,41,@,Tulsa,38,
628,629,11,"Nov 11, 2006",Sat,San Diego State,21,,Nevada-Las Vegas,7,
629,630,11,"Nov 11, 2006",Sat,South Florida,27,,Syracuse,10,
630,631,11,"Nov 11, 2006",Sat,Southern California,35,,Oregon,10,
631,632,11,"Nov 11, 2006",Sat,Southern Mississippi,31,@,Tulane,3,
632,633,11,"Nov 11, 2006",Sat,Stanford,20,@,Washington,3,
633,634,11,"Nov 11, 2006",Sat,Texas Christian,27,@,New Mexico,21,
634,635,11,"Nov 11, 2006",Sat,Troy,24,@,Florida Atlantic,17,
635,636,11,"Nov 11, 2006",Sat,UCLA,25,,Oregon State,7,
636,637,11,"Nov 11, 2006",Sat,Utah,35,,Colorado State,22,
637,638,11,"Nov 11, 2006",Sat,Virginia Tech,23,,Kent State,0,
638,639,11,"Nov 11, 2006",Sat,Wake Forest,30,@,Florida State,0,
639,640,11,"Nov 11, 2006",Sat,West Virginia,42,,Cincinnati,24,
640,641,11,"Nov 11, 2006",Sat,Wisconsin,24,@,Iowa,21,
641,642,12,"Nov 14, 2006",Tue,Ball State,20,@,Toledo,17,
642,643,12,"Nov 15, 2006",Wed,Miami (OH),9,@,Bowling Green State,7,
643,644,12,"Nov 16, 2006",Thu,Ohio,17,,Akron,7,
644,645,12,"Nov 16, 2006",Thu,West Virginia,45,@,Pittsburgh,27,
645,646,12,"Nov 17, 2006",Fri,Kent State,14,,Eastern Michigan,6,
646,647,12,"Nov 17, 2006",Fri,Northern Illinois,31,,Central Michigan,10,
647,648,12,"Nov 18, 2006",Sat,Arizona,37,@,Oregon,10,
648,649,12,"Nov 18, 2006",Sat,Arkansas,28,@,Mississippi State,14,
649,650,12,"Nov 18, 2006",Sat,Arkansas State,33,@,Troy,26,
650,651,12,"Nov 18, 2006",Sat,Auburn,22,@,Alabama,15,
651,652,12,"Nov 18, 2006",Sat,Boise State,49,,Utah State,10,
652,653,12,"Nov 18, 2006",Sat,Boston College,38,,Maryland,16,
653,654,12,"Nov 18, 2006",Sat,Brigham Young,42,,New Mexico,17,
654,655,12,"Nov 18, 2006",Sat,Cincinnati,30,,Rutgers,11,
655,656,12,"Nov 18, 2006",Sat,Florida,62,,Western Carolina,0,
656,657,12,"Nov 18, 2006",Sat,Florida Atlantic,17,@,North Texas,16,
657,658,12,"Nov 18, 2006",Sat,Florida State,28,,Western Michigan,20,
658,659,12,"Nov 18, 2006",Sat,Fresno State,34,,Idaho,0,
659,660,12,"Nov 18, 2006",Sat,Georgia Tech,49,,Duke,21,
660,661,12,"Nov 18, 2006",Sat,Hawaii,54,,San Jose State,17,
661,662,12,"Nov 18, 2006",Sat,Houston,23,@,Memphis,20,
662,663,12,"Nov 18, 2006",Sat,Iowa State,21,,Missouri,16,
663,664,12,"Nov 18, 2006",Sat,Kansas,39,,Kansas State,20,
664,665,12,"Nov 18, 2006",Sat,Kentucky,42,,Louisiana-Monroe,40,
665,666,12,"Nov 18, 2006",Sat,Louisiana State,23,,Mississippi,20,
666,667,12,"Nov 18, 2006",Sat,Louisiana-Lafayette,17,@,Florida International,7,
667,668,12,"Nov 18, 2006",Sat,Louisville,31,,South Florida,8,
668,669,12,"Nov 18, 2006",Sat,Marshall,49,,Texas-El Paso,21,
669,670,12,"Nov 18, 2006",Sat,Minnesota,34,,Iowa,24,
670,671,12,"Nov 18, 2006",Sat,Navy,42,,Temple,6,
671,672,12,"Nov 18, 2006",Sat,Nevada,42,@,Louisiana Tech,0,
672,673,12,"Nov 18, 2006",Sat,North Carolina,23,,North Carolina State,9,
673,674,12,"Nov 18, 2006",Sat,Northwestern,27,,Illinois,16,
674,675,12,"Nov 18, 2006",Sat,Notre Dame,41,,Army,9,
675,676,12,"Nov 18, 2006",Sat,Ohio State,42,,Michigan,39,
676,677,12,"Nov 18, 2006",Sat,Oklahoma,36,@,Baylor,10,
677,678,12,"Nov 18, 2006",Sat,Oregon State,30,@,Stanford,7,
678,679,12,"Nov 18, 2006",Sat,Penn State,17,,Michigan State,13,
679,680,12,"Nov 18, 2006",Sat,Purdue,28,,Indiana,19,
680,681,12,"Nov 18, 2006",Sat,Rice,18,,East Carolina,17,
681,682,12,"Nov 18, 2006",Sat,South Carolina,52,,Middle Tennessee State,7,
682,683,12,"Nov 18, 2006",Sat,Southern California,23,,California,9,
683,684,12,"Nov 18, 2006",Sat,Southern Methodist,34,,Tulsa,24,
684,685,12,"Nov 18, 2006",Sat,Southern Mississippi,25,,Alabama-Birmingham,20,
685,686,12,"Nov 18, 2006",Sat,Syracuse,20,,Connecticut,14,
686,687,12,"Nov 18, 2006",Sat,Tennessee,39,@,Vanderbilt,10,
687,688,12,"Nov 18, 2006",Sat,Texas Christian,52,,San Diego State,0,
688,689,12,"Nov 18, 2006",Sat,Texas Tech,30,,Oklahoma State,24,
689,690,12,"Nov 18, 2006",Sat,Tulane,10,,Central Florida,9,
690,691,12,"Nov 18, 2006",Sat,UCLA,24,@,Arizona State,12,
691,692,12,"Nov 18, 2006",Sat,Utah,17,@,Air Force,14,
692,693,12,"Nov 18, 2006",Sat,Virginia,17,,Miami (FL),7,
693,694,12,"Nov 18, 2006",Sat,Virginia Tech,27,@,Wake Forest,6,
694,695,12,"Nov 18, 2006",Sat,Washington,35,@,Washington State,32,
695,696,12,"Nov 18, 2006",Sat,Wisconsin,35,,Buffalo,3,
696,697,12,"Nov 18, 2006",Sat,Wyoming,34,@,Nevada-Las Vegas,26,
697,698,13,"Nov 21, 2006",Tue,Toledo,31,,Bowling Green State,21,
698,699,13,"Nov 23, 2006",Thu,Miami (FL),17,,Boston College,14,
699,700,13,"Nov 24, 2006",Fri,Ball State,30,,Kent State,6,
700,701,13,"Nov 24, 2006",Fri,Central Michigan,55,@,Buffalo,28,
