,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
350,351,7,"Oct 27, 1962",Sat,North Carolina,23,,Wake Forest,14,
351,352,7,"Oct 27, 1962",Sat,Northwestern,35,,Notre Dame,6,
352,353,7,"Oct 27, 1962",Sat,Ohio,41,@,Buffalo,6,
353,354,7,"Oct 27, 1962",Sat,Ohio State,14,,Wisconsin,7,
354,355,7,"Oct 27, 1962",Sat,Oklahoma,47,,Kansas State,0,
355,356,7,"Oct 27, 1962",Sat,Oregon,21,,Washington,21,
356,357,7,"Oct 27, 1962",Sat,Oregon State,51,,West Virginia,22,"Portland, OR"
357,358,7,"Oct 27, 1962",Sat,Pacific,13,,Washington State,12,
358,359,7,"Oct 27, 1962",Sat,Penn State,23,@,California,21,
359,360,7,"Oct 27, 1962",Sat,Purdue,26,@,Iowa,3,
360,361,7,"Oct 27, 1962",Sat,Rhode Island,12,,Brown,12,
361,362,7,"Oct 27, 1962",Sat,Richmond,21,@,Cincinnati,20,
362,363,7,"Oct 27, 1962",Sat,Rutgers,12,@,Pennsylvania,7,
363,364,7,"Oct 27, 1962",Sat,Southern California,28,@,Illinois,16,
364,365,7,"Oct 27, 1962",Sat,Southern Methodist,14,@,Texas Tech,0,
365,366,7,"Oct 27, 1962",Sat,Stanford,17,@,UCLA,7,
366,367,7,"Oct 27, 1962",Sat,Syracuse,30,@,Holy Cross,20,
367,368,7,"Oct 27, 1962",Sat,Tennessee,48,,Chattanooga,14,
368,369,7,"Oct 27, 1962",Sat,Texas,14,,Rice,14,
369,370,7,"Oct 27, 1962",Sat,Texas A&M;,6,@,Baylor,3,
370,371,7,"Oct 27, 1962",Sat,Utah,25,,Idaho,21,
371,372,7,"Oct 27, 1962",Sat,Utah State,27,,Brigham Young,21,
372,373,7,"Oct 27, 1962",Sat,Villanova,16,,Xavier,8,
373,374,7,"Oct 27, 1962",Sat,Virginia,34,,Davidson,7,
374,375,7,"Oct 27, 1962",Sat,Virginia Military Institute,6,,William & Mary,0,
375,376,7,"Oct 27, 1962",Sat,Western Michigan,12,@,Marshall,0,
376,377,7,"Oct 27, 1962",Sat,Wichita State,32,,Montana State,10,
377,378,7,"Oct 27, 1962",Sat,Wyoming,28,@,Colorado State,7,
378,379,8,"Nov 2, 1962",Fri,Miami (FL),25,,Kentucky,17,
379,380,8,"Nov 2, 1962",Fri,Richmond,17,@,George Washington,14,
380,381,8,"Nov 3, 1962",Sat,Air Force,35,,Wyoming,14,
381,382,8,"Nov 3, 1962",Sat,Alabama,20,@,Mississippi State,0,
382,383,8,"Nov 3, 1962",Sat,Arizona State,34,,Utah State,15,
383,384,8,"Nov 3, 1962",Sat,Arkansas,17,@,Texas A&M;,7,
384,385,8,"Nov 3, 1962",Sat,Army,26,@,Boston University,0,
385,386,8,"Nov 3, 1962",Sat,Boston College,27,@,Vanderbilt,22,
386,387,8,"Nov 3, 1962",Sat,Brigham Young,27,,New Mexico,0,
387,388,8,"Nov 3, 1962",Sat,Buffalo,28,@,Bucknell,0,
388,389,8,"Nov 3, 1962",Sat,Clemson,17,,North Carolina,6,
389,390,8,"Nov 3, 1962",Sat,Colgate,13,,Lehigh,0,
390,391,8,"Nov 3, 1962",Sat,Columbia,25,,Cornell,21,
391,392,8,"Nov 3, 1962",Sat,Dartmouth,9,@,Yale,0,
392,393,8,"Nov 3, 1962",Sat,Florida,22,,Auburn,3,
393,394,8,"Nov 3, 1962",Sat,Furman,14,@,Davidson,7,
394,395,8,"Nov 3, 1962",Sat,Georgia Tech,20,@,Duke,9,
395,396,8,"Nov 3, 1962",Sat,Harvard,36,,Pennsylvania,0,
396,397,8,"Nov 3, 1962",Sat,Holy Cross,36,@,Dayton,14,
397,398,8,"Nov 3, 1962",Sat,Houston,7,@,Florida State,0,
398,399,8,"Nov 3, 1962",Sat,Idaho,14,@,Arizona,12,
399,400,8,"Nov 3, 1962",Sat,Illinois,14,@,Purdue,10,
400,401,8,"Nov 3, 1962",Sat,Iowa,28,,Ohio State,14,
401,402,8,"Nov 3, 1962",Sat,Iowa State,34,@,Oklahoma State,7,
402,403,8,"Nov 3, 1962",Sat,Kansas,38,@,Kansas State,0,
403,404,8,"Nov 3, 1962",Sat,Miami (OH),21,@,Toledo,12,
404,405,8,"Nov 3, 1962",Sat,Minnesota,28,@,Michigan State,7,
405,406,8,"Nov 3, 1962",Sat,Mississippi,15,@,Louisiana State,7,
406,407,8,"Nov 3, 1962",Sat,Missouri,16,@,Nebraska,7,
407,408,8,"Nov 3, 1962",Sat,New Mexico State,26,,Trinity (Texas),20,
408,409,8,"Nov 3, 1962",Sat,North Carolina State,10,,Georgia,10,
409,410,8,"Nov 3, 1962",Sat,North Texas,9,@,Wichita State,7,
410,411,8,"Nov 3, 1962",Sat,Northwestern,26,@,Indiana,21,
411,412,8,"Nov 3, 1962",Sat,Notre Dame,20,,Navy,12,"Philadelphia, PA"
412,413,8,"Nov 3, 1962",Sat,Ohio,35,,Marshall,0,
413,414,8,"Nov 3, 1962",Sat,Oklahoma,62,@,Colorado,0,
414,415,8,"Nov 3, 1962",Sat,Oregon,28,,Stanford,14,"Portland, OR"
415,416,8,"Nov 3, 1962",Sat,Oregon State,18,@,Washington State,12,
416,417,8,"Nov 3, 1962",Sat,Penn State,23,,Maryland,7,
417,418,8,"Nov 3, 1962",Sat,Pittsburgh,24,,Syracuse,6,
418,419,8,"Nov 3, 1962",Sat,Princeton,28,,Brown,12,
419,420,8,"Nov 3, 1962",Sat,Rice,14,,Texas Tech,0,
420,421,8,"Nov 3, 1962",Sat,Rutgers,40,,Lafayette,0,
421,422,8,"Nov 3, 1962",Sat,San Jose State,24,@,Pacific,22,
422,423,8,"Nov 3, 1962",Sat,South Carolina,40,,Virginia,6,
423,424,8,"Nov 3, 1962",Sat,Southern California,14,,Washington,0,
424,425,8,"Nov 3, 1962",Sat,Tennessee,23,,Wake Forest,0,
425,426,8,"Nov 3, 1962",Sat,Texas,6,,Southern Methodist,0,
426,427,8,"Nov 3, 1962",Sat,Texas Christian,28,,Baylor,26,
427,428,8,"Nov 3, 1962",Sat,Texas-El Paso,7,,Hardin-Simmons,6,
428,429,8,"Nov 3, 1962",Sat,Tulsa,24,@,Cincinnati,18,
429,430,8,"Nov 3, 1962",Sat,UCLA,26,@,California,16,
430,431,8,"Nov 3, 1962",Sat,Utah,26,@,Colorado State,8,
431,432,8,"Nov 3, 1962",Sat,Villanova,14,,Detroit Mercy,0,
432,433,8,"Nov 3, 1962",Sat,Virginia Military Institute,16,@,Citadel,7,
433,434,8,"Nov 3, 1962",Sat,Virginia Tech,24,@,Tulane,22,
434,435,8,"Nov 3, 1962",Sat,West Texas A&M;,23,,Bowling Green State,7,
435,436,8,"Nov 3, 1962",Sat,West Virginia,28,,William & Mary,13,
436,437,8,"Nov 3, 1962",Sat,Western Michigan,19,@,Kent State,6,
437,438,8,"Nov 3, 1962",Sat,Wisconsin,34,@,Michigan,12,
438,439,8,"Nov 3, 1962",Sat,Xavier,13,@,Louisville,12,
439,440,9,"Nov 9, 1962",Fri,Detroit Mercy,15,,Cincinnati,14,
440,441,9,"Nov 10, 1962",Sat,Air Force,17,@,UCLA,11,
441,442,9,"Nov 10, 1962",Sat,Alabama,36,,Miami (FL),3,
442,443,9,"Nov 10, 1962",Sat,Arizona,14,,Kansas State,13,
443,444,9,"Nov 10, 1962",Sat,Arizona State,35,,Utah,7,
444,445,9,"Nov 10, 1962",Sat,Arkansas,28,,Rice,14,
445,446,9,"Nov 10, 1962",Sat,Auburn,9,,Mississippi State,3,
446,447,9,"Nov 10, 1962",Sat,Boston College,42,,Texas Tech,13,
447,448,9,"Nov 10, 1962",Sat,Boston University,13,@,Connecticut,7,
448,449,9,"Nov 10, 1962",Sat,Bowling Green State,7,,Ohio,6,
449,450,9,"Nov 10, 1962",Sat,Bucknell,32,,Colgate,14,
450,451,9,"Nov 10, 1962",Sat,Buffalo,44,@,Gettysburg,0,
451,452,9,"Nov 10, 1962",Sat,Clemson,44,@,Furman,3,
452,453,9,"Nov 10, 1962",Sat,Cornell,28,@,Brown,26,
453,454,9,"Nov 10, 1962",Sat,Dartmouth,42,,Columbia,0,
454,455,9,"Nov 10, 1962",Sat,Delaware,23,,Rutgers,6,
455,456,9,"Nov 10, 1962",Sat,Duke,10,,Maryland,7,
456,457,9,"Nov 10, 1962",Sat,Florida,23,,Georgia,15,"Jacksonville, FL"
457,458,9,"Nov 10, 1962",Sat,Florida State,14,,Georgia Tech,14,
458,459,9,"Nov 10, 1962",Sat,Fresno State,20,@,San Jose State,14,
459,460,9,"Nov 10, 1962",Sat,Harvard,20,@,Princeton,0,
460,461,9,"Nov 10, 1962",Sat,Holy Cross,20,,Virginia Military Institute,14,
461,462,9,"Nov 10, 1962",Sat,Houston,35,,Tulsa,31,
462,463,9,"Nov 10, 1962",Sat,Kentucky,7,,Vanderbilt,0,
463,464,9,"Nov 10, 1962",Sat,Louisiana State,5,,Texas Christian,0,
464,465,9,"Nov 10, 1962",Sat,Louisville,29,,Kent State,8,
465,466,9,"Nov 10, 1962",Sat,Marshall,13,,Xavier,6,
466,467,9,"Nov 10, 1962",Sat,Massachusetts,19,@,Villanova,18,
467,468,9,"Nov 10, 1962",Sat,Memphis,60,@,Citadel,13,
468,469,9,"Nov 10, 1962",Sat,Miami (OH),42,,Dayton,20,
469,470,9,"Nov 10, 1962",Sat,Michigan,14,,Illinois,10,
470,471,9,"Nov 10, 1962",Sat,Minnesota,10,,Iowa,0,
471,472,9,"Nov 10, 1962",Sat,Mississippi,52,,Chattanooga,7,
472,473,9,"Nov 10, 1962",Sat,Missouri,57,,Colorado,0,
473,474,9,"Nov 10, 1962",Sat,Montana,36,,Montana State,19,
474,475,9,"Nov 10, 1962",Sat,Nebraska,40,@,Kansas,16,
475,476,9,"Nov 10, 1962",Sat,New Mexico,21,,Colorado State,8,
476,477,9,"Nov 10, 1962",Sat,North Carolina,11,@,Virginia,7,
477,478,9,"Nov 10, 1962",Sat,North Texas,20,,West Texas A&M;,13,
478,479,9,"Nov 10, 1962",Sat,Notre Dame,43,,Pittsburgh,22,
479,480,9,"Nov 10, 1962",Sat,Ohio State,10,,Indiana,7,
480,481,9,"Nov 10, 1962",Sat,Oklahoma,41,@,Iowa State,0,
481,482,9,"Nov 10, 1962",Sat,Oklahoma State,12,@,Army,7,
482,483,9,"Nov 10, 1962",Sat,Oregon,28,,Washington State,10,
483,484,9,"Nov 10, 1962",Sat,Oregon State,32,@,Idaho,0,
484,485,9,"Nov 10, 1962",Sat,Penn State,34,,West Virginia,6,
485,486,9,"Nov 10, 1962",Sat,Pennsylvania,15,@,Yale,12,
486,487,9,"Nov 10, 1962",Sat,Purdue,17,@,Michigan State,9,
487,488,9,"Nov 10, 1962",Sat,Richmond,28,@,Davidson,20,
488,489,9,"Nov 10, 1962",Sat,San Diego State,32,,Pacific,18,
489,490,9,"Nov 10, 1962",Sat,South Carolina,17,,North Carolina State,6,
490,491,9,"Nov 10, 1962",Sat,Southern California,39,@,Stanford,14,
491,492,9,"Nov 10, 1962",Sat,Syracuse,34,,Navy,6,
492,493,9,"Nov 10, 1962",Sat,Tennessee,28,,Tulane,16,
493,494,9,"Nov 10, 1962",Sat,Texas,27,@,Baylor,12,
494,495,9,"Nov 10, 1962",Sat,Texas A&M;,12,@,Southern Methodist,7,
495,496,9,"Nov 10, 1962",Sat,Texas-Arlington,7,,Hardin-Simmons,6,
496,497,9,"Nov 10, 1962",Sat,Texas-El Paso,21,@,New Mexico State,0,
497,498,9,"Nov 10, 1962",Sat,Toledo,13,,Temple,0,
498,499,9,"Nov 10, 1962",Sat,Utah State,20,,Wyoming,6,
499,500,9,"Nov 10, 1962",Sat,Virginia Tech,37,,Wake Forest,8,
500,501,9,"Nov 10, 1962",Sat,Washington,27,,California,0,
501,502,9,"Nov 10, 1962",Sat,Western Michigan,28,,Brigham Young,20,
502,503,9,"Nov 10, 1962",Sat,William & Mary,10,,George Washington,6,
503,504,9,"Nov 10, 1962",Sat,Wisconsin,37,,Northwestern,6,
504,505,10,"Nov 17, 1962",Sat,Arizona,7,@,Texas-El Paso,0,
505,506,10,"Nov 17, 1962",Sat,Arizona State,45,,New Mexico State,20,
506,507,10,"Nov 17, 1962",Sat,Arkansas,9,,Southern Methodist,7,"Little Rock, AR"
507,508,10,"Nov 17, 1962",Sat,Baylor,10,@,Air Force,3,
508,509,10,"Nov 17, 1962",Sat,Boston College,41,,Boston University,25,
509,510,10,"Nov 17, 1962",Sat,Bowling Green State,21,,Southern Illinois,0,
510,511,10,"Nov 17, 1962",Sat,Brigham Young,14,,Wyoming,7,
511,512,10,"Nov 17, 1962",Sat,Buffalo,6,,Colgate,0,
512,513,10,"Nov 17, 1962",Sat,Clemson,17,@,Maryland,14,
513,514,10,"Nov 17, 1962",Sat,Columbia,21,@,Pennsylvania,7,
514,515,10,"Nov 17, 1962",Sat,Dartmouth,28,@,Cornell,21,
515,516,10,"Nov 17, 1962",Sat,Dayton,8,,Wichita State,0,
516,517,10,"Nov 17, 1962",Sat,Duke,50,@,Wake Forest,0,
517,518,10,"Nov 17, 1962",Sat,Florida,20,,Florida State,7,
518,519,10,"Nov 17, 1962",Sat,Fresno State,18,,Pacific,13,
519,520,10,"Nov 17, 1962",Sat,Georgia,30,@,Auburn,21,
520,521,10,"Nov 17, 1962",Sat,Georgia Tech,7,,Alabama,6,
521,522,10,"Nov 17, 1962",Sat,Harvard,31,,Brown,19,
522,523,10,"Nov 17, 1962",Sat,Iowa,28,,Michigan,14,
523,524,10,"Nov 17, 1962",Sat,Iowa State,28,@,Kansas State,14,
524,525,10,"Nov 17, 1962",Sat,Kansas,33,,California,21,
525,526,10,"Nov 17, 1962",Sat,Louisiana State,28,@,Mississippi State,0,"Jackson, MS"
526,527,10,"Nov 17, 1962",Sat,Louisville,14,,North Texas,10,
527,528,10,"Nov 17, 1962",Sat,Marshall,26,,Butler,13,
528,529,10,"Nov 17, 1962",Sat,Memphis,50,,Texas-Arlington,0,
529,530,10,"Nov 17, 1962",Sat,Miami (OH),38,@,Cincinnati,16,
530,531,10,"Nov 17, 1962",Sat,Michigan State,31,@,Northwestern,7,
531,532,10,"Nov 17, 1962",Sat,Minnesota,7,,Purdue,6,
532,533,10,"Nov 17, 1962",Sat,Mississippi,19,@,Tennessee,6,
533,534,10,"Nov 17, 1962",Sat,Nebraska,14,,Oklahoma State,0,
534,535,10,"Nov 17, 1962",Sat,New Mexico,41,,Montana,12,
535,536,10,"Nov 17, 1962",Sat,North Carolina State,24,,Virginia,12,
536,537,10,"Nov 17, 1962",Sat,Notre Dame,21,,North Carolina,7,
537,538,10,"Nov 17, 1962",Sat,Ohio,32,@,Western Michigan,16,
538,539,10,"Nov 17, 1962",Sat,Ohio State,26,,Oregon,7,
539,540,10,"Nov 17, 1962",Sat,Oklahoma,13,,Missouri,0,
540,541,10,"Nov 17, 1962",Sat,Oregon State,25,,Colorado State,14,
541,542,10,"Nov 17, 1962",Sat,Penn State,48,@,Holy Cross,20,
542,543,10,"Nov 17, 1962",Sat,Pittsburgh,7,@,Army,6,"Bronx, NY"
543,544,10,"Nov 17, 1962",Sat,Princeton,14,@,Yale,10,
544,545,10,"Nov 17, 1962",Sat,Rice,23,,Texas A&M;,3,
545,546,10,"Nov 17, 1962",Sat,South Carolina,26,@,Detroit Mercy,13,
546,547,10,"Nov 17, 1962",Sat,Southern California,13,,Navy,6,
547,548,10,"Nov 17, 1962",Sat,Stanford,21,,San Jose State,9,
548,549,10,"Nov 17, 1962",Sat,Syracuse,35,,George Washington,0,
549,550,10,"Nov 17, 1962",Sat,Tampa,15,,Furman,14,
550,551,10,"Nov 17, 1962",Sat,Texas,14,@,Texas Christian,0,
551,552,10,"Nov 17, 1962",Sat,Texas Tech,21,,Colorado,12,
552,553,10,"Nov 17, 1962",Sat,Toledo,21,@,Tulsa,18,
553,554,10,"Nov 17, 1962",Sat,Utah State,19,@,Utah,6,
554,555,10,"Nov 17, 1962",Sat,Vanderbilt,20,,Tulane,0,
555,556,10,"Nov 17, 1962",Sat,Villanova,34,@,Rutgers,12,
556,557,10,"Nov 17, 1962",Sat,Washington,30,,UCLA,0,
557,558,10,"Nov 17, 1962",Sat,Washington State,22,@,Idaho,14,
558,559,10,"Nov 17, 1962",Sat,West Texas A&M;,34,@,Hardin-Simmons,13,
559,560,10,"Nov 17, 1962",Sat,West Virginia,49,,Citadel,0,
560,561,10,"Nov 17, 1962",Sat,Wisconsin,35,@,Illinois,6,
561,562,10,"Nov 17, 1962",Sat,Xavier,14,@,Kentucky,9,
562,563,11,"Nov 22, 1962",Thu,Montana,16,@,Colorado State,15,
563,564,11,"Nov 22, 1962",Thu,North Carolina State,27,@,Wake Forest,3,
564,565,11,"Nov 22, 1962",Thu,Richmond,15,@,William & Mary,3,
565,566,11,"Nov 22, 1962",Thu,Texas,13,,Texas A&M;,3,
566,567,11,"Nov 22, 1962",Thu,Texas-El Paso,21,,Trinity (Texas),0,
567,568,11,"Nov 22, 1962",Thu,Tulsa,21,,Wichita State,6,
568,569,11,"Nov 22, 1962",Thu,Virginia Military Institute,14,,Virginia Tech,9,"Roanoke, VA"
569,570,11,"Nov 23, 1962",Fri,Northwestern,29,@,Miami (FL),7,
570,571,11,"Nov 24, 1962",Sat,Arizona,20,,Arizona State,17,
571,572,11,"Nov 24, 1962",Sat,Arkansas,34,@,Texas Tech,0,
572,573,11,"Nov 24, 1962",Sat,Baylor,17,@,Southern Methodist,13,
573,574,11,"Nov 24, 1962",Sat,Clemson,20,,South Carolina,17,
574,575,11,"Nov 24, 1962",Sat,Colorado,34,,Air Force,10,
575,576,11,"Nov 24, 1962",Sat,Cornell,29,@,Pennsylvania,22,
576,577,11,"Nov 24, 1962",Sat,Dartmouth,38,@,Princeton,27,
577,578,11,"Nov 24, 1962",Sat,Duke,16,@,North Carolina,14,
578,579,11,"Nov 24, 1962",Sat,Florida State,14,,Auburn,14,
579,580,11,"Nov 24, 1962",Sat,Harvard,14,,Yale,6,
580,581,11,"Nov 24, 1962",Sat,Holy Cross,36,,Connecticut,14,
581,582,11,"Nov 24, 1962",Sat,Houston,27,@,Louisville,25,
582,583,11,"Nov 24, 1962",Sat,Illinois,7,,Michigan State,6,
583,584,11,"Nov 24, 1962",Sat,Indiana,12,@,Purdue,7,
584,585,11,"Nov 24, 1962",Sat,Iowa State,31,,Ohio,22,
585,586,11,"Nov 24, 1962",Sat,Kansas,3,,Missouri,3,
586,587,11,"Nov 24, 1962",Sat,Kentucky,12,@,Tennessee,10,
587,588,11,"Nov 24, 1962",Sat,Louisiana State,38,@,Tulane,3,
588,589,11,"Nov 24, 1962",Sat,Maryland,40,,Virginia,18,
589,590,11,"Nov 24, 1962",Sat,Memphis,33,,Detroit Mercy,8,
590,591,11,"Nov 24, 1962",Sat,North Texas,55,@,Southern Illinois,30,
591,592,11,"Nov 24, 1962",Sat,Notre Dame,35,,Iowa,12,
592,593,11,"Nov 24, 1962",Sat,Ohio State,28,,Michigan,0,
593,594,11,"Nov 24, 1962",Sat,Oklahoma,34,,Nebraska,6,
594,595,11,"Nov 24, 1962",Sat,Oklahoma State,30,@,Kansas State,6,
595,596,11,"Nov 24, 1962",Sat,Oregon State,20,,Oregon,17,
596,597,11,"Nov 24, 1962",Sat,Penn State,16,@,Pittsburgh,0,
597,598,11,"Nov 24, 1962",Sat,Rutgers,22,@,Columbia,6,
598,599,11,"Nov 24, 1962",Sat,Southern California,14,@,UCLA,3,
599,600,11,"Nov 24, 1962",Sat,Stanford,30,@,California,13,
600,601,11,"Nov 24, 1962",Sat,Texas Christian,30,@,Rice,7,
601,602,11,"Nov 24, 1962",Sat,Washington,26,@,Washington State,21,"Spokane, WA"
602,603,11,"Nov 24, 1962",Sat,West Virginia,17,@,Syracuse,6,
603,604,11,"Nov 24, 1962",Sat,Wisconsin,14,,Minnesota,9,
604,605,11,"Nov 24, 1962",Sat,Xavier,7,@,Cincinnati,6,
605,606,12,"Nov 30, 1962",Fri,San Jose State,19,@,Hawaii,0,
606,607,12,"Dec 1, 1962",Sat,Alabama,38,,Auburn,0,"Birmingham, AL"
607,608,12,"Dec 1, 1962",Sat,Baylor,28,,Rice,15,
608,609,12,"Dec 1, 1962",Sat,Boston College,48,,Holy Cross,12,
609,610,12,"Dec 1, 1962",Sat,Georgia Tech,37,@,Georgia,6,
610,611,12,"Dec 1, 1962",Sat,Houston,42,,Cincinnati,14,
611,612,12,"Dec 1, 1962",Sat,Miami (FL),17,,Florida,15,
612,613,12,"Dec 1, 1962",Sat,Mississippi,13,,Mississippi State,6,
613,614,12,"Dec 1, 1962",Sat,Navy,34,,Army,14,"Philadelphia, PA"
614,615,12,"Dec 1, 1962",Sat,Oklahoma,37,@,Oklahoma State,6,
615,616,12,"Dec 1, 1962",Sat,Southern California,25,,Notre Dame,0,
616,617,12,"Dec 1, 1962",Sat,Tennessee,30,@,Vanderbilt,0,
617,618,12,"Dec 1, 1962",Sat,Texas Christian,14,@,Southern Methodist,9,
618,619,12,"Dec 1, 1962",Sat,UCLA,14,@,Utah,11,
619,620,12,"Dec 1, 1962",Sat,Virginia,41,@,Rutgers,0,
620,621,13,"Dec 8, 1962",Sat,Syracuse,12,@,UCLA,7,
621,622,14,"Dec 15, 1962",Sat,Nebraska,36,,Miami (FL),34,"Gotham Bowl (Bronx, NY)"
622,623,14,"Dec 15, 1962",Sat,Oregon State,6,@,Villanova,0,"Liberty Bowl (Philadelphia, PA)"
623,624,15,"Dec 22, 1962",Sat,Houston,49,,Miami (OH),21,"Tangerine Bowl (Orlando, FL)"
624,625,15,"Dec 22, 1962",Sat,Missouri,14,,Georgia Tech,10,"Bluebonnet Bowl (Houston, TX)"
625,626,16,"Dec 29, 1962",Sat,Florida,17,,Penn State,7,"Gator Bowl (Jacksonville, FL)"
626,627,17,"Dec 31, 1962",Mon,West Texas A&M;,15,,Ohio,14,"Sun Bowl (El Paso, TX)"
627,628,18,"Jan 1, 1963",Tue,Alabama,17,,Oklahoma,0,"Orange Bowl (Miami, FL)"
628,629,18,"Jan 1, 1963",Tue,Louisiana State,13,,Texas,0,"Cotton Bowl (Dallas, TX)"
629,630,18,"Jan 1, 1963",Tue,Mississippi,17,,Arkansas,13,"Sugar Bowl (New Orleans, LA)"
630,631,18,"Jan 1, 1963",Tue,Southern California,42,,Wisconsin,37,"Rose Bowl (Pasadena, CA)"
